,date,previous_30_days_views,previous_year_revenue,previous_7_days_revenue,previous_14_days_revenue,previous_28_days_revenue,previous_70_days_revenue,revenue,target_next_30_days_revenue
251,2018-08-07,4396.7,0.0,13983.289999999999,29479.82,63508.54,180462.23,4395.42,70744.59999999999
252,2018-08-08,4502.433333333333,0.0,14955.969999999998,31876.13,65246.32,182017.7,2482.26,69517.62000000001
253,2018-08-09,4484.366666666667,0.0,14105.43,31425.910000000003,64664.200000000004,182083.07,4143.77,69359.53
254,2018-08-10,4627.0,0.0,15709.59,31163.890000000003,65644.47,182565.03000000003,3752.8,65215.76000000001
255,2018-08-11,4682.233333333334,0.0,18256.72,33375.87,66724.45999999999,182782.19,0.0,64227.090000000004
256,2018-08-12,4435.133333333333,0.0,18256.72,33375.87,66724.45999999999,182782.19,2098.48,68845.31
257,2018-08-13,4417.6,0.0,18401.989999999998,33593.44,67116.66,179894.49000000002,2218.11,69405.06
258,2018-08-14,4548.3,0.0,19090.84,33074.130000000005,66125.48,176254.74,2064.93,69777.58
259,2018-08-15,4591.1,0.0,16760.35,31716.320000000003,65344.17,173290.06999999998,3767.44,70795.831
260,2018-08-16,4596.933333333333,0.0,18045.53,32150.96,66182.28,173989.88999999998,2985.2400000000002,69457.891
261,2018-08-17,4620.366666666667,0.0,16887.0,32596.59,65236.6,174285.55000000002,2574.36,66472.651
262,2018-08-18,4607.033333333334,0.0,15708.559999999998,33965.28,65810.28,173218.3,0.0,68017.771
263,2018-08-19,4396.466666666666,0.0,15708.559999999998,33965.28,65810.28,173218.3,2803.65,71849.20099999999
264,2018-08-20,4470.433333333333,0.0,16413.73,34815.72,66042.91,172774.86,2191.1,73969.00099999999
265,2018-08-21,4655.933333333333,0.0,16386.719999999998,35477.56,64957.38,171487.32,2322.42,75043.221
266,2018-08-22,4664.6,0.0,16644.21,33404.560000000005,65280.69,170428.1,3543.7200000000003,77018.391
267,2018-08-23,4697.533333333334,0.0,16420.489999999998,34466.020000000004,65891.93000000001,169821.28,3793.84,76661.791
268,2018-08-24,4776.2,0.0,17229.089999999997,34116.09,65279.98,169840.94,2394.18,72867.95099999999
269,2018-08-25,4672.066666666667,0.0,17048.909999999996,32757.47,66133.34,170142.81,0.0,73702.97099999999
270,2018-08-26,4440.333333333333,0.0,17048.909999999996,32757.47,66133.34,170142.81,1784.29,78536.631
271,2018-08-27,4465.4,0.0,16029.549999999997,32443.280000000002,66036.72,170751.72,0.0,83295.591
272,2018-08-28,4465.4,0.0,13838.449999999997,30225.170000000002,63299.3,166496.99000000002,3943.66,87581.831
273,2018-08-29,4542.066666666667,0.0,15459.689999999999,32103.9,63820.22,167927.03000000003,1940.41,88064.02100000001
274,2018-08-30,4456.266666666666,0.0,13856.379999999997,30276.870000000003,62427.83,167343.09999999998,3400.84,89572.761
275,2018-08-31,4508.666666666667,0.0,13463.379999999997,30692.47,63289.06,167200.18000000002,2323.71,86171.921
276,2018-09-01,4450.1,0.0,13392.909999999998,30441.82,64407.100000000006,166531.45,0.0,88414.97099999999
277,2018-09-02,4240.466666666666,0.0,13392.909999999998,30441.82,64407.100000000006,166531.45,1634.84,92961.70099999999
278,2018-09-03,4248.566666666667,0.0,13243.46,29273.010000000002,64088.73,164969.85,3339.47,97007.36099999999
279,2018-09-04,4407.2,0.0,16582.93,30421.379999999997,65898.94,164370.03,2487.61,96107.92099999997
280,2018-09-05,4447.766666666666,0.0,15126.88,30586.57,63991.130000000005,163176.77,2358.05,101514.911
281,2018-09-06,4483.333333333333,0.0,15544.519999999999,29400.9,63866.92,161410.21000000002,3168.44,103725.31099999999
282,2018-09-07,4509.033333333334,0.0,15312.119999999997,28775.5,62891.590000000004,160653.47,2324.17,100556.87100000001
283,2018-09-08,4527.166666666667,0.0,15312.579999999998,28705.489999999998,61462.96,161141.85,0.0,102364.351
284,2018-09-09,4263.433333333333,0.0,15312.579999999998,28705.489999999998,61462.96,161141.85,2764.13,107561.02100000001
285,2018-09-10,4217.333333333333,0.0,16441.87,29685.329999999998,62128.61,162307.34,4618.22,110361.001
286,2018-09-11,4472.966666666666,0.0,17720.62,34303.55,64528.72,162591.72,2658.23,109975.101
287,2018-09-12,4494.966666666666,0.0,17891.239999999998,33018.12,65122.020000000004,162725.25,2590.63,111179.33099999999
288,2018-09-13,4555.3,0.0,18123.82,33668.34,63945.21,161410.67,3083.181,113941.92100000002
289,2018-09-14,4626.833333333333,0.0,18038.560999999998,33350.681,64043.151000000005,161744.001,2429.5,110858.74
290,2018-09-15,4565.3,0.0,18143.891,33456.471,63898.291000000005,162188.061,0.0,114087.18000000001
291,2018-09-16,4360.1,0.0,18143.891,33456.471,63898.291000000005,162188.061,4119.4800000000005,120724.32
292,2018-09-17,4451.666666666667,0.0,19499.240999999998,35941.111000000004,65214.121,164675.451,3831.43,121496.41
293,2018-09-18,4699.933333333333,0.0,18712.450999999997,36433.070999999996,66854.451,165840.551,4923.45,123234.80000000002
294,2018-09-19,4884.666666666667,0.0,20977.671,38868.911,69455.481,168106.361,3265.32,122642.14
295,2018-09-20,4935.233333333334,0.0,21652.360999999997,39776.181000000004,69177.08099999999,168307.30099999998,4297.59,124564.34999999999
296,2018-09-21,5078.9,0.0,22866.769999999997,40905.331,69680.831,169441.391,3187.12,120266.76
297,2018-09-22,5034.733333333334,0.0,23624.389999999996,41768.281,70473.77100000001,169955.701,0.0,122050.66
298,2018-09-23,4800.6,0.0,23624.389999999996,41768.281,70473.77100000001,169955.701,3229.2000000000003,126106.01000000001
299,2018-09-24,4916.0,0.0,22734.109999999997,42233.350999999995,71918.681,171478.62099999998,4833.66,127742.34
300,2018-09-25,5283.4,0.0,23736.339999999997,42448.791,76752.341,173102.991,6543.25,126715.71
301,2018-09-26,5563.2,0.0,25356.14,46333.811,79351.931,176800.001,4286.24,123987.98000000001
302,2018-09-27,5913.533333333334,0.0,26377.059999999998,48029.421,81697.761,178156.91100000002,4425.85,124114.75000000001
303,2018-09-28,6054.4,0.0,26505.32,49372.09,82722.771,178651.841,3449.15,119688.9
304,2018-09-29,6183.4,0.0,26767.35,50391.74,83848.21100000001,180100.31100000002,0.0,122078.41
305,2018-09-30,5943.4,0.0,26767.35,50391.74,83848.21100000001,180100.31100000002,4566.76,127620.14
306,2018-10-01,6086.0,0.0,28104.909999999996,50839.02,86780.13100000001,182096.051,4546.7300000000005,128342.19
307,2018-10-02,6435.733333333334,0.0,27817.98,51554.32,87987.391,183366.151,5680.5,128242.17
308,2018-10-03,6800.233333333334,0.0,26955.229999999996,52311.369999999995,91180.281,187047.541,2440.03,131219.52000000002
309,2018-10-04,6887.9,0.0,25109.02,51486.08,91262.261,186555.09100000001,7894.6,133018.49000000002
310,2018-10-05,7214.933333333333,0.0,28577.769999999997,55083.090000000004,95988.421,190043.901,4568.45,125123.89000000001
311,2018-10-06,7356.633333333333,0.0,29697.07,56464.42,98232.701,193071.531,0.0,126545.94000000002
312,2018-10-07,7152.033333333334,0.0,29697.07,56464.42,98232.701,193071.531,4131.65,132738.70100000003
313,2018-10-08,7232.133333333333,0.0,29261.959999999995,57366.87,99600.22099999999,195322.27099999998,5196.67,134982.28100000002
314,2018-10-09,7583.933333333333,0.0,29911.899999999998,57729.88,100178.671,197781.521,5564.11,137773.991
315,2018-10-10,7792.366666666667,0.0,29795.509999999995,56750.74,103084.551,199922.891,4232.32,140015.881
316,2018-10-11,7822.433333333333,0.0,31587.799999999996,56696.82,104726.241,200822.411,3862.46,143095.89099999997
317,2018-10-12,7947.766666666666,0.0,27555.66,56133.43,105505.52,202145.26100000003,5353.22,139233.43099999998
318,2018-10-13,8090.833333333333,0.0,28340.43,58037.5,108429.23999999999,206292.811,0.0,140289.991
319,2018-10-14,7865.6,0.0,28340.43,58037.5,108429.23999999999,206292.811,5657.9400000000005,149047.85100000002
320,2018-10-15,8073.633333333333,0.0,29866.719999999998,59128.68,109967.7,209997.541,6637.14,150197.461
321,2018-10-16,8413.466666666667,0.0,31307.19,61219.090000000004,112773.40999999999,215105.421,4891.57,150658.832
322,2018-10-17,8458.8,0.0,30634.649999999998,60430.16,112741.53,215601.571,5569.82,152551.652
323,2018-10-18,8569.9,0.0,31972.149999999998,63559.95,115046.03,218689.131,4330.79,152331.372
324,2018-10-19,8442.6,0.0,32440.48,59996.14,115079.23,218876.15099999998,5187.53,148000.58200000002
325,2018-10-20,8455.0,0.0,32274.789999999997,60615.22,117079.64,220310.881,0.0,149619.77200000003
326,2018-10-21,8104.0,0.0,32274.789999999997,60615.22,117079.64,220310.881,4971.02,157573.43200000003
327,2018-10-22,8187.466666666666,0.0,31587.87,61454.59,118821.46,223183.421,4055.35,161241.022
328,2018-10-23,8450.633333333333,0.0,29006.079999999998,60313.270000000004,118043.15,225020.661,4865.53,165284.192
329,2018-10-24,8533.2,0.0,28980.039999999997,59614.69,116365.43,227821.261,3807.03,168495.952
330,2018-10-25,8375.933333333332,0.0,27217.249999999996,59189.4,115886.22,227860.851,3815.52,170610.222
331,2018-10-26,8138.5,0.0,26701.98,59142.46,115275.89,228691.131,4413.01,166794.702
332,2018-10-27,8069.4,0.0,25927.46,58202.25,116239.75,230529.78100000002,0.0,168377.19199999998
333,2018-10-28,7737.266666666666,0.0,25927.46,58202.25,116239.75,230529.78100000002,5838.66,177769.392
334,2018-10-29,7847.4,0.0,26795.1,58382.97,117511.65,233564.791,5541.7300000000005,177350.32200000001
335,2018-10-30,8103.033333333334,7652.7300000000005,28281.48,57287.56,118506.65000000001,236915.421,5288.81,180015.152
336,2018-10-31,8132.433333333333,15664.1,28704.76,57684.8,118114.96,239881.811,4446.71,179904.29200000002
337,2018-11-01,8034.433333333333,22889.86,29344.44,56561.69,120121.64,240784.80099999998,8657.85,181418.96200000003
338,2018-11-02,8068.333333333333,28836.59,34186.77,60888.75,120884.89,245648.811,4239.0,172761.11200000005
339,2018-11-03,8030.9,29850.85,34012.76,59940.22,120555.44,247493.631,0.0,174393.65200000003
340,2018-11-04,7539.566666666667,34590.229999999996,34012.76,59940.22,120555.44,247493.631,5990.5,185217.24200000003
341,2018-11-05,7618.9,41647.5,34164.6,60959.700000000004,122414.29000000001,251699.841,6192.761,188090.68200000003
342,2018-11-06,7950.066666666667,47403.36,34815.630999999994,63097.111,123410.381,257892.60199999998,6375.2300000000005,188300.60100000002
343,2018-11-07,8114.933333333333,53864.51,35902.051,64606.811,124221.501,260324.172,7988.38,189564.191
344,2018-11-08,8186.266666666666,59955.18,39443.721000000005,68788.16100000001,127977.561,266372.142,7806.0,188887.401
345,2018-11-09,8265.7,63665.11,38591.871,72778.641,131921.101,270777.30199999997,7312.33,181081.401
346,2018-11-10,8309.633333333333,63665.11,41665.201,75677.961,133880.211,275765.922,0.0,177036.001
347,2018-11-11,8000.333333333333,67449.87,41665.201,75677.961,133880.211,275765.922,6409.78,183095.351
348,2018-11-12,7976.2,77526.19,42084.481,76249.081,134632.051,280540.862,8757.86,181673.481
349,2018-11-13,8370.5,82197.87,44649.58,79465.211,136752.771,285959.25200000004,6807.55,175993.171
350,2018-11-14,8432.0,90528.39000000001,45081.9,80983.951,138668.751,290279.192,7098.511,173193.501
351,2018-11-15,8483.566666666668,95187.14000000001,44192.031,83635.75200000001,140197.44199999998,295019.653,6784.39,174762.09
352,2018-11-16,8554.733333333334,100089.68000000001,43170.421,81762.292,142651.04200000002,298635.603,5349.54,167977.7
353,2018-11-17,8495.666666666666,100089.68000000001,41207.631,82872.832,142813.05200000003,301660.973,0.0,163712.68
354,2018-11-18,8215.033333333333,101575.91,41207.631,82872.832,142813.05200000003,301660.973,6806.72,168037.05
355,2018-11-19,8363.166666666666,103135.59,41604.571,83689.052,144648.752,305703.563,7953.66,166051.53999999998
356,2018-11-20,8708.466666666667,108522.76999999999,40800.371,85449.951,148547.062,309039.00299999997,8638.61,158666.59999999998
357,2018-11-21,8875.933333333332,109366.51999999999,42631.431,87713.331,152320.142,315019.383,8098.52,152236.11
358,2018-11-22,9026.933333333332,109366.52000000002,43631.44,87823.471,156611.63199999998,320527.273,8077.29,144137.58999999997
359,2018-11-23,9225.366666666667,109366.52000000002,44924.340000000004,88094.761,160873.402,325521.382,5921.3,136060.3
360,2018-11-24,9303.7,109366.52000000002,45496.1,86703.731,162381.692,329013.18200000003,0.0,130139.0
361,2018-11-25,9116.566666666668,109366.52000000002,45496.1,86703.731,162381.692,329013.18200000003,5995.5,130139.0
362,2018-11-26,9109.066666666668,109366.52000000002,44684.88,86289.451,162538.532,330889.20200000005,9392.2,124143.5
363,2018-11-27,9562.833333333334,109366.52000000002,46123.420000000006,86923.791,166389.002,336449.97199999995,5419.59,114751.3
364,2018-11-28,9597.533333333333,109366.52000000002,42904.4,85535.831,166519.782,336946.112,8206.56,109331.71
365,2018-11-29,9751.0,101713.79000000001,43012.44,86643.88,170279.63199999998,341887.352,5177.95,101125.15
366,2018-11-30,9884.733333333334,93702.42000000001,40113.1,85037.44,166799.73200000002,342767.712,5961.38,95947.20000000001
367,2018-12-01,9885.066666666668,86476.66,40153.18,85649.28000000001,168522.11200000002,345541.972,0.0,89985.82
368,2018-12-02,9379.0,80529.93000000001,40153.18,85649.28000000001,168522.11200000002,345541.972,5871.54,89985.82
369,2018-12-03,9470.4,80949.45,40029.22,84714.1,168403.15200000003,348184.312,10823.59,86955.7
370,2018-12-04,9939.766666666666,78347.52,41460.61,87584.03,173033.981,354174.242,8863.94,79950.85
371,2018-12-05,9895.666666666666,72020.87999999999,44904.96,87809.36,175522.69100000002,356494.93200000003,6402.68,75314.33
372,2018-12-06,9965.166666666666,68305.37000000001,43101.079999999994,86113.52,173936.991,358611.37200000003,7638.82,72110.06000000001
373,2018-12-07,9913.133333333333,63236.04999999999,45561.95,85675.05,173769.81100000002,361824.342,7311.59,64471.23999999999
374,2018-12-08,9786.266666666666,57145.38,46912.16,87065.34,173769.07100000003,365686.782,0.0,59690.509999999995
375,2018-12-09,9330.033333333333,55006.469999999994,46912.16,87065.34,173769.071,365686.782,3266.93,64064.909999999996
376,2018-12-10,9155.333333333334,61472.56,44307.55,84336.77,170626.221,364386.952,6059.35,64111.18
377,2018-12-11,9452.033333333333,59972.72999999999,39543.310000000005,81003.92000000001,167927.711,365899.57200000004,4987.91,62191.719999999994
378,2018-12-12,9432.533333333333,53872.85,35667.28,80572.23999999999,166108.07100000003,365206.982,3077.55,60541.94
379,2018-12-13,9264.2,54893.86000000001,32342.15,75443.23,162087.11000000002,365844.502,4007.88,60888.2
380,2018-12-14,9169.766666666666,47992.94,28711.210000000003,74273.16,159310.6,361957.782,8667.1,56880.31999999999
381,2018-12-15,8999.366666666667,43334.19,30066.72,76978.87999999999,162628.16,366056.43200000003,0.0,49640.009999999995
382,2018-12-16,8619.9,40926.56,30066.72,76978.87999999999,162628.16,366056.43200000003,1084.52,55694.2
383,2018-12-17,8380.566666666668,45818.189999999995,27884.31,72191.86,156905.96,363009.30199999997,4324.37,58345.87
384,2018-12-18,8542.533333333333,48160.171,26149.33,65692.64,153276.66999999998,362137.002,4821.21,56868.600000000006
385,2018-12-19,8259.866666666667,49510.901,25982.63,61649.91,149459.27,361394.102,568.72,55380.89000000001
386,2018-12-20,7949.1,46743.751000000004,23473.8,55815.950000000004,141929.47,357730.50200000004,2208.12,58588.59
387,2018-12-21,7584.333333333333,48786.541000000005,21674.04,50385.25,136060.30000000002,356076.162,0.0,56380.47
388,2018-12-22,7170.166666666667,48786.541000000005,13006.939999999999,43073.659999999996,130139.0,350722.94200000004,0.0,58385.939999999995
389,2018-12-23,6652.333333333333,51932.961,13006.939999999999,43073.659999999996,130139.0,350722.94200000004,0.0,61819.03999999999
390,2018-12-24,6363.866666666667,56203.101,11922.419999999998,39806.729999999996,124143.5,345065.00200000004,0.0,65499.85
391,2018-12-25,6363.866666666667,59491.681,7598.05,33747.38,114751.3,338427.862,0.0,68162.77
392,2018-12-26,6090.133333333333,63032.401000000005,2776.84,28759.47,109331.70999999999,333536.292,0.0,71311.85
393,2018-12-27,5636.366666666667,65727.241,2208.12,25681.920000000002,101125.15,327966.472,0.0,73651.84000000001
394,2018-12-28,5262.566666666667,68744.01199999999,0.0,21674.04,95947.2,323635.68200000003,0.0,73651.84000000001
395,2018-12-29,4853.466666666666,68744.01199999999,0.0,13006.939999999999,89985.81999999999,318448.152,0.0,75595.17000000001
396,2018-12-30,4403.033333333334,71550.452,0.0,13006.939999999999,89985.81999999999,318448.152,0.0,78952.38000000002
397,2018-12-31,4150.966666666666,74834.003,0.0,11922.419999999998,84114.28,313477.13200000004,0.0,82554.61000000002
398,2019-01-01,4150.966666666666,77077.01299999999,0.0,7598.05,73290.69,309421.782,2841.42,85995.47000000002
399,2019-01-02,4009.1,79172.02399999999,2841.42,5618.26,67268.17,307397.672,3818.7400000000002,85323.39000000001
400,2019-01-03,3755.4666666666667,80417.77399999999,6660.16,8868.28,64684.23,307409.382,4227.42,84540.17
401,2019-01-04,3663.8,81995.044,10887.58,10887.580000000002,61272.83,307821.282,3198.41,80312.75
402,2019-01-05,3481.5666666666666,79954.69399999999,14085.99,14085.990000000002,57159.65,306606.68200000003,0.0,77804.25
403,2019-01-06,3138.866666666667,80278.59399999997,14085.99,14085.990000000002,57159.65,306606.68200000003,2530.86,80570.16
404,2019-01-07,2988.8,83257.68399999998,16616.85,16616.850000000002,56423.58,303298.882,4374.4,81219.0
405,2019-01-08,3209.766666666667,83611.36399999999,20991.25,20991.25,54738.630000000005,302131.552,3313.2,79003.14
406,2019-01-09,3258.9,79506.69399999999,21463.030000000002,24304.45,53063.92,300155.942,4139.89,77499.63
407,2019-01-10,3161.5333333333333,79099.82399999998,21784.18,28444.34,54126.26,299849.122,3338.13,75654.56999999999
408,2019-01-11,3052.733333333333,76930.844,20894.890000000003,31782.47,53456.51,294529.402,3423.81,72316.44
409,2019-01-12,2997.1666666666665,71238.154,21120.29,35206.28,48213.22,293714.212,0.0,70394.11
410,2019-01-13,2663.2,72476.494,21120.29,35206.28,48213.22,293714.212,1426.79,72603.67
411,2019-01-14,2515.4,74113.015,20016.22,36633.07,48555.490000000005,289150.50200000004,6054.19,73959.30999999998
412,2019-01-15,2795.3,76300.325,21696.010000000002,42687.26,50285.31,289011.93100000004,3736.19,70536.9
413,2019-01-16,2860.9666666666667,73755.955,22119.0,43582.03,49200.29,286372.891,2847.1,71127.81000000001
414,2019-01-17,2857.8333333333335,72925.244,20826.21,42610.39,51478.67,281231.61100000003,3333.5,70020.93000000001
415,2019-01-18,2917.0333333333333,74473.224,20821.579999999998,41716.47,52604.05,276759.11100000003,3776.42,66687.43
416,2019-01-19,3068.866666666667,71853.194,21174.190000000002,42294.48,56380.47,273223.201,0.0,64975.09
417,2019-01-20,2966.0666666666666,71493.395,21174.190000000002,42294.48,56380.47,273223.201,2005.47,67642.39
418,2019-01-21,3069.5,74019.015,21752.87,41769.090000000004,58385.94,268818.891,3433.1,69348.98
419,2019-01-22,3223.0666666666666,73438.42499999999,19131.78,40827.79,61819.04,263494.131,3680.81,70143.75
420,2019-01-23,3440.8333333333335,72165.996,19076.399999999998,41195.4,65499.850000000006,260367.391,2662.92,69504.31
421,2019-01-24,3582.8333333333335,72479.186,18892.22,39718.42999999999,68162.77,255931.80000000002,3149.08,69217.39
422,2019-01-25,3786.4666666666667,71481.44700000001,18707.8,39529.38,71311.85,252296.49,2339.99,66068.31
423,2019-01-26,3922.0666666666666,68786.607,17271.37,38445.56,73651.84,249286.94,0.0,65614.03000000001
424,2019-01-27,3922.0666666666666,68709.40600000002,17271.37,38445.56,73651.84,249286.94,1943.33,69695.93000000001
425,2019-01-28,4012.0333333333333,71340.626,17209.23,38962.1,75595.17,244423.55000000002,3357.21,70555.59
426,2019-01-29,4182.6,72165.656,17133.34,36265.119999999995,78952.38,239827.1,3602.23,69325.44
427,2019-01-30,4382.466666666666,72686.165,17054.76,36131.159999999996,79713.19,234790.72,3440.86,68799.53
428,2019-01-31,4560.666666666667,74577.635,17832.7,36724.92,79335.31,230133.06,2169.34,67327.11
429,2019-02-01,4537.666666666667,66914.364,16852.96,35560.76,77277.23,224225.11,3035.52,63189.329999999994
430,2019-02-02,4464.966666666666,67665.644,17548.489999999998,34819.86,77114.34,221339.33000000002,0.0,62122.25
431,2019-02-03,4212.166666666667,68241.724,17548.489999999998,34819.86,77114.34,221339.33000000002,689.91,62122.24999999999
432,2019-02-04,4026.8,68241.724,16295.07,33504.299999999996,75273.39,216033.74000000002,2765.91,63490.72
433,2019-02-05,4179.5,70408.26400000001,15703.77,32837.11,73664.90000000001,209407.45,3179.7,65819.59999999999
434,2019-02-06,4182.233333333334,72537.034,15281.240000000002,32336.0,73531.40000000001,207167.56,2158.54,66146.64
435,2019-02-07,4044.9,73463.334,13998.92,31831.62,71550.05,201119.54,1809.69,66867.19
436,2019-02-08,3957.9666666666667,74760.22399999999,13639.27,30492.23,70021.61,197751.28,2294.83,67364.96
437,2019-02-09,3877.9666666666667,76168.314,12898.58,30447.07,68892.63,194084.72999999998,0.0,67405.9
438,2019-02-10,3696.3,76534.71399999999,12898.58,30447.07,68892.63,194084.72999999998,1501.48,67405.9
439,2019-02-11,3591.1666666666665,76534.71399999999,13710.15,30005.22,68967.31999999999,189714.67,2209.56,67012.89
440,2019-02-12,3709.366666666667,75251.66399999999,13153.8,28857.57,65122.69,181100.64,2782.43,66925.86
441,2019-02-13,3804.8333333333335,77742.554,12756.529999999999,28037.769999999997,64168.93,175019.13,2631.78,67274.59
442,2019-02-14,3714.6,76179.40400000001,13229.77,27228.69,63953.61,171248.22999999998,4327.1,66519.26
443,2019-02-15,3810.3333333333335,76768.704,15747.18,29386.449999999997,64947.21,167936.51,1740.22,66650.04999999999
444,2019-02-16,3776.8333333333335,77164.774,15192.57,28091.15,62911.01,162365.14,0.0,67994.2
445,2019-02-17,3603.7,75841.064,15192.57,28091.15,62911.01,162365.14,2064.08,67994.2
446,2019-02-18,3515.1,75841.064,15755.170000000002,29465.32,62969.62,161162.28999999998,2667.3,69154.58
447,2019-02-19,3654.2,76260.943,16212.910000000002,29366.710000000003,62203.82000000001,157770.24000000002,3712.06,68558.23000000001
448,2019-02-20,3777.633333333333,77227.04299999999,17142.54,29899.070000000003,62235.07,156494.39,4227.87,70397.06999999999
449,2019-02-21,3835.366666666667,77758.69299999998,18738.63,31968.4,63800.020000000004,157644.71,3041.37,68987.62999999999
450,2019-02-22,3837.5,77955.222,17452.9,33200.08,63692.31,156678.19999999998,2376.0,69117.84
451,2019-02-23,3887.4666666666667,78118.292,18088.68,33281.25,63728.32,150387.1,0.0,69460.18000000001
452,2019-02-24,3683.8333333333335,78503.41100000001,18088.68,33281.25,63728.32,150387.1,1885.71,69460.18
453,2019-02-25,3645.1666666666665,78503.41100000001,17910.309999999998,33665.48,63670.7,151188.29,4081.9,69200.6
454,2019-02-26,3834.366666666667,79487.321,19324.91,35537.82,64395.39,150945.82,2802.9900000000002,68454.65
455,2019-02-27,3894.8,81551.82100000001,18415.84,35558.38,63596.15,148927.6,2127.06,70509.28
456,2019-02-28,3888.5666666666666,82302.931,16315.03,35053.66,62282.350000000006,150485.94,3076.32,71667.53
457,2019-03-01,3800.3928571428573,87046.731,16349.98,33802.880000000005,63189.33,151354.14,1968.44,75823.01
458,2019-03-02,3807.035714285714,82912.25099999999,15942.42,34031.1,62122.25,153322.58000000002,0.0,75231.04
459,2019-03-03,3807.035714285714,80028.27100000001,15942.420000000002,34031.1,62122.25,153322.58000000002,2058.38,79165.48
460,2019-03-04,3879.535714285714,80028.271,16115.09,34025.4,63490.72,155380.96000000002,5094.79,79371.85999999999
461,2019-03-05,3949.3928571428573,78768.191,17127.980000000003,36452.89,65819.6,160475.75,3506.7400000000002,76828.01999999999
462,2019-03-06,4029.6785714285716,76936.40100000001,17831.73,36247.57,66146.64,163982.49000000002,2879.09,76280.63999999998
463,2019-03-07,4122.857142857143,78880.301,18583.760000000002,34898.79,66867.19,166861.58000000002,2307.46,76460.34999999999
464,2019-03-08,4165.214285714285,77046.981,17814.9,34164.880000000005,67364.96,169169.04,2335.77,74152.89
465,2019-03-09,4188.5,73760.831,18182.23,34124.65,67405.90000000001,171504.81000000003,0.0,73808.69000000002
466,2019-03-10,4188.5,73917.32100000001,18182.23,34124.65,67405.90000000001,171504.81000000003,1108.47,76126.38
467,2019-03-11,4177.357142857143,75983.42100000002,17232.32,33347.41,67012.89,172613.28,2122.53,77368.42000000001
468,2019-03-12,4190.107142857143,77531.831,14260.060000000001,31388.04,66925.86,174735.81000000003,3131.16,77196.95
469,2019-03-13,4183.5,75590.64000000001,13884.48,31716.21,67274.59,175025.55,1876.45,77264.40999999999
470,2019-03-14,4131.214285714285,75128.74,12881.84,31465.600000000002,66519.26000000001,173083.26,4457.89,79425.84099999999
471,2019-03-15,4136.5,73767.37999999999,15032.27,32847.17,66650.05,173313.73,3084.37,74967.95099999999
472,2019-03-16,4192.428571428572,70373.81,15780.869999999999,33963.1,67994.2,173199.69,0.0,73809.31099999999
473,2019-03-17,4192.428571428572,70701.87000000001,15780.869999999999,33963.1,67994.2,173199.69,3224.46,81718.62099999998
474,2019-03-18,4312.607142857143,79071.19,17896.86,35129.18,69154.58,173893.29,2070.95,82561.911
475,2019-03-19,4356.857142857143,79708.64000000001,17845.28,32105.339999999997,68558.23,171589.84000000003,5550.9,82762.13099999998
476,2019-03-20,4363.857142857143,78753.78,20265.02,34149.5,70397.07,173827.54,2818.43,81322.681
477,2019-03-21,4324.214285714285,78870.76000000001,21207.0,34088.84,68987.63,172506.08000000002,3171.58,78504.25099999999
478,2019-03-22,4330.392857142857,78250.71,19920.69,34952.96,69117.84,172339.53,2718.34,75332.67099999999
479,2019-03-23,4270.785714285715,74485.87000000001,19554.66,35335.53,69460.18,171634.06000000003,0.0,72614.33099999999
480,2019-03-24,4270.785714285715,74528.84000000001,19554.659999999996,35335.53,69460.18,171634.06000000003,1626.13,72614.331
481,2019-03-25,4263.392857142857,78955.20000000001,17956.329999999998,35853.19,69200.6,171833.4,3335.95,75734.98099999999
482,2019-03-26,4262.321428571428,78874.32,19221.329999999998,37066.61,68454.65,169115.16,4857.62,75048.65099999998
483,2019-03-27,4380.75,77977.00000000001,18528.05,38793.06999999999,70509.28,170236.59,3285.31,72548.99100000001
484,2019-03-28,4461.0,78129.121,18994.93,40201.93,71667.53,170674.8,4537.65,69263.68100000001
485,2019-03-29,4518.357142857143,76022.711,20361.0,40281.69,73128.86,171878.94999999998,2694.15,64726.031
486,2019-03-30,4563.964285714285,72201.131,20336.809999999998,39891.469999999994,73854.57,170796.68000000002,0.0,62945.561
487,2019-03-31,4563.964285714285,73996.451,20336.809999999998,39891.469999999994,73854.57,170796.68000000002,1376.47,62945.56100000001
488,2019-04-01,4337.766666666666,73996.451,20087.149999999998,38043.479999999996,73172.66,170167.68000000002,3934.44,64795.781
489,2019-04-02,4550.8,77400.061,20685.64,39906.97,72012.31,170669.02,2264.76,63479.901000000005
490,2019-04-03,4605.266666666666,81319.201,18092.78,36620.83,70770.33,169252.97,2550.95,65275.171
491,2019-04-04,4527.866666666667,82498.29100000001,17358.42,36353.35,70442.19,169141.0,2959.36,67415.491
492,2019-04-05,4466.566666666667,82068.781,15780.130000000001,36141.13,71094.09,168951.28,3058.8,64456.13100000001
493,2019-04-06,4511.033333333334,77273.881,16144.78,36481.590000000004,71817.12,169670.09000000003,0.0,64637.891
494,2019-04-07,4354.366666666667,79181.99100000001,16144.78,36481.590000000004,71817.12,169670.09000000003,1991.57,68781.071
495,2019-04-08,4324.633333333333,82805.63100000001,16759.88,36847.03,72700.22,169718.33,2317.69,73645.39099999999
496,2019-04-09,4533.3,83945.541,15143.130000000001,35828.77,72895.37999999999,168678.81,2350.51,75235.94100000002
